id,source,date,url
1674281784052420609,adaderana,2023-06-29 05:00:58+00:00,https://t.co/JglUrchC9C
1674278894747123713,adaderana,2023-06-29 04:49:29+00:00,https://t.co/fyIu0wtejB
1674262433551077377,adaderana,2023-06-29 03:44:05+00:00,https://t.co/8XFVCRarsS
1674247542895247363,adaderana,2023-06-29 02:44:54+00:00,https://t.co/lAz1jxmx5h
1674246635235209217,adaderana,2023-06-29 02:41:18+00:00,https://t.co/PDkNlyJ9Ez
1674115988386725889,adaderana,2023-06-28 18:02:09+00:00,https://t.co/JglUrch4k4
1674100849729994771,adaderana,2023-06-28 17:02:00+00:00,https://t.co/LETiqcS0ee
1674096329432104975,adaderana,2023-06-28 16:44:02+00:00,https://t.co/EwANZehRBa
1674096078851907584,adaderana,2023-06-28 16:43:03+00:00,https://t.co/nLSVJS1DPX
1674095789805535233,adaderana,2023-06-28 16:41:54+00:00,https://t.co/WtbUgCu9jq
1674095593566633991,adaderana,2023-06-28 16:41:07+00:00,https://t.co/DmVLeke44U
1674095349244350466,adaderana,2023-06-28 16:40:09+00:00,https://t.co/HEsfS08xoW
1674094819390500864,adaderana,2023-06-28 16:38:02+00:00,https://t.co/lYgyg5t9qR
1674076539749560326,adaderana,2023-06-28 15:25:24+00:00,https://t.co/wm5xBJbwvg
1674058426819780608,adaderana,2023-06-28 14:13:26+00:00,https://t.co/Y5ZLq9hT48
1674055381775970304,adaderana,2023-06-28 14:01:20+00:00,https://t.co/c3z1sYtd5n
1674055381775970304,adaderana,2023-06-28 14:01:20+00:00,https://t.co/iEoUYGzwPl
1674053230978822145,adaderana,2023-06-28 13:52:47+00:00,https://t.co/JglUrch4k4
1674048514073001984,adaderana,2023-06-28 13:34:02+00:00,https://t.co/Xv8fjxavdx
1674048116926849039,adaderana,2023-06-28 13:32:28+00:00,https://t.co/JglUrch4k4
1674046860535947265,adaderana,2023-06-28 13:27:28+00:00,https://t.co/EtkS9AkToh
1674046860535947265,adaderana,2023-06-28 13:27:28+00:00,https://t.co/BJNMFQU1Lv
1674033379698946048,adaderana,2023-06-28 12:33:54+00:00,https://t.co/PRRyWhds1P
1674033379698946048,adaderana,2023-06-28 12:33:54+00:00,https://t.co/lfStJx1K7U
1674027177401278465,adaderana,2023-06-28 12:09:15+00:00,https://t.co/JglUrchC9C
1674025938634391552,adaderana,2023-06-28 12:04:20+00:00,https://t.co/u4PVmVxokk
1674022796005982213,adaderana,2023-06-28 11:51:51+00:00,https://t.co/KbaTuEHlSw
1674020077539139584,adaderana,2023-06-28 11:41:02+00:00,https://t.co/5G65tAUeMv
1674016255496581121,adaderana,2023-06-28 11:25:51+00:00,https://t.co/JglUrchC9C
1674015893330821123,adaderana,2023-06-28 11:24:25+00:00,https://t.co/nxaJu30zhh
1674014486120767488,adaderana,2023-06-28 11:18:49+00:00,https://t.co/4ocEEiVdGf
1674012268831424517,adaderana,2023-06-28 11:10:01+00:00,https://t.co/ufu41zVD47
1674010783074725888,adaderana,2023-06-28 11:04:06+00:00,https://t.co/xBO8iBXPrU
1674010339342467073,adaderana,2023-06-28 11:02:21+00:00,https://t.co/ktRjR6IzD5
1673998415259217920,adaderana,2023-06-28 10:14:58+00:00,https://t.co/QUy3kdPEYf
1673997997808443392,adaderana,2023-06-28 10:13:18+00:00,https://t.co/ccOYvLHv7c
1673996408569864193,adaderana,2023-06-28 10:06:59+00:00,https://t.co/PrCRixpb5X
1673995752723427329,adaderana,2023-06-28 10:04:23+00:00,https://t.co/w90m1BKILb
1673984919796580353,adaderana,2023-06-28 09:21:20+00:00,https://t.co/2PU21NKMIA
1673984384683188224,adaderana,2023-06-28 09:19:13+00:00,https://t.co/dQ4kR7DACr
1673984023171936256,adaderana,2023-06-28 09:17:46+00:00,https://t.co/bX6kha2k7E
1673983542592782336,adaderana,2023-06-28 09:15:52+00:00,https://t.co/28SaDCDCAe
1673972790368583680,adaderana,2023-06-28 08:33:08+00:00,https://t.co/w46z8qAwzF
1673972091345940480,adaderana,2023-06-28 08:30:22+00:00,https://t.co/K62dSXKyjz
1673971244960555009,adaderana,2023-06-28 08:27:00+00:00,https://t.co/Il8bXl4kgJ
1673961567132479488,adaderana,2023-06-28 07:48:32+00:00,https://t.co/0Lu4kVF4uz
1673961033554165760,adaderana,2023-06-28 07:46:25+00:00,https://t.co/Ddfjo8ksUI
1673960434146201601,adaderana,2023-06-28 07:44:02+00:00,https://t.co/2Vzcvvl7QL
1673933584560799744,adaderana,2023-06-28 05:57:21+00:00,https://t.co/1wBir2GJM8
1673926361780551680,adaderana,2023-06-28 05:28:39+00:00,https://t.co/KFwX0wZhoe
1673907554777284610,adaderana,2023-06-28 04:13:55+00:00,https://t.co/O14qMcniyM
1673901235068456961,adaderana,2023-06-28 03:48:48+00:00,https://t.co/1FOZ0F4L5V
1673898294676946945,adaderana,2023-06-28 03:37:07+00:00,https://t.co/poTYxb8idb
1673892308389961730,adaderana,2023-06-28 03:13:20+00:00,https://t.co/hrBw2lc4YV
1673889495807143936,adaderana,2023-06-28 03:02:09+00:00,https://t.co/FsBEfTp3Xr
1673888983145644034,adaderana,2023-06-28 03:00:07+00:00,https://t.co/8E8vIXt8Sw
1673885094854168576,adaderana,2023-06-28 02:44:40+00:00,https://t.co/JglUrchC9C
1673736159300841475,adaderana,2023-06-27 16:52:51+00:00,https://t.co/zbxSJFz6ML
1673736159300841475,adaderana,2023-06-27 16:52:51+00:00,https://t.co/fH6zzLGaFU
1673730144920567809,adaderana,2023-06-27 16:28:57+00:00,https://t.co/JglUrchC9C
1673726970922926088,adaderana,2023-06-27 16:16:20+00:00,https://t.co/0ny52zthcl
1673726970922926088,adaderana,2023-06-27 16:16:20+00:00,https://t.co/gIQrmIkS4Q
1673723652469317636,adaderana,2023-06-27 16:03:09+00:00,https://t.co/VmBkuasl87
1673723498840342529,adaderana,2023-06-27 16:02:33+00:00,https://t.co/BMpdksXaGX
1673723283622207489,adaderana,2023-06-27 16:01:41+00:00,https://t.co/zjGGlOfneQ
1673723001769168896,adaderana,2023-06-27 16:00:34+00:00,https://t.co/v1JFbHsw6d
1673722756171714561,adaderana,2023-06-27 15:59:35+00:00,https://t.co/OfGoOjoKDb
1673688330808991746,adaderana,2023-06-27 13:42:48+00:00,https://t.co/rLv0F38TOS
1673687746374770688,adaderana,2023-06-27 13:40:29+00:00,https://t.co/eQcA1onfq8
1673684164124745728,adaderana,2023-06-27 13:26:14+00:00,https://t.co/JglUrchC9C
1673684016871124997,adaderana,2023-06-27 13:25:39+00:00,https://t.co/yV87Ngi7wY
1673684016871124997,adaderana,2023-06-27 13:25:39+00:00,https://t.co/xpkJowYSg7
1673681807546650625,adaderana,2023-06-27 13:16:53+00:00,https://t.co/JglUrchC9C
1673679298400763905,adaderana,2023-06-27 13:06:54+00:00,https://t.co/EobJFMWTNv
1673679298400763905,adaderana,2023-06-27 13:06:54+00:00,https://t.co/miZR2EkZKV
1673677223142776832,adaderana,2023-06-27 12:58:40+00:00,https://t.co/JglUrch4k4
1673674057110233092,adaderana,2023-06-27 12:46:05+00:00,https://t.co/kYPSbbmpIm
1673673265150083073,adaderana,2023-06-27 12:42:56+00:00,https://t.co/JglUrch4k4
1673670548516220932,adaderana,2023-06-27 12:32:08+00:00,https://t.co/JglUrch4k4
1673667183933628422,adaderana,2023-06-27 12:18:46+00:00,https://t.co/bq46voFSLA
1673663968697634820,adaderana,2023-06-27 12:05:59+00:00,https://t.co/JglUrch4k4
1673661944035782657,adaderana,2023-06-27 11:57:57+00:00,https://t.co/JglUrch4k4
1673661166604673031,adaderana,2023-06-27 11:54:51+00:00,https://t.co/W7xNNsSSL2
1673659988147838978,adaderana,2023-06-27 11:50:10+00:00,https://t.co/AKmObRaYWx
1673649136824991744,adaderana,2023-06-27 11:07:03+00:00,https://t.co/hZgQn2Lqfr
1673649057569583104,adaderana,2023-06-27 11:06:44+00:00,https://t.co/JglUrchC9C
1673643081457971202,adaderana,2023-06-27 10:43:00+00:00,https://t.co/wiQUpF0fl7
1673641234655506433,adaderana,2023-06-27 10:35:39+00:00,https://t.co/GmCKZ39wgn
1673631559218503681,adaderana,2023-06-27 09:57:12+00:00,https://t.co/JglUrchC9C
1673630900397940736,adaderana,2023-06-27 09:54:35+00:00,https://t.co/9VuinuLTG8
1673630279703969793,adaderana,2023-06-27 09:52:07+00:00,https://t.co/w51gBLGEhQ
1673626196389556224,adaderana,2023-06-27 09:35:54+00:00,https://t.co/XuEOHqMHGL
1673625812572962817,adaderana,2023-06-27 09:34:22+00:00,https://t.co/sB7JYk6UcV
1673625362461335552,adaderana,2023-06-27 09:32:35+00:00,https://t.co/XxgK9YexVp
1673624770527518721,adaderana,2023-06-27 09:30:14+00:00,https://t.co/D2ZOU66N06
1673622709446606848,adaderana,2023-06-27 09:22:02+00:00,https://t.co/8klqSg4sdg
1673621712989200384,adaderana,2023-06-27 09:18:05+00:00,https://t.co/JglUrchC9C
1673619764608999424,adaderana,2023-06-27 09:10:20+00:00,https://t.co/prohLjymSg
1673614804227899398,adaderana,2023-06-27 08:50:38+00:00,https://t.co/WQqhfMiaRI
1673603131660173313,adaderana,2023-06-27 08:04:15+00:00,https://t.co/B904nbQVaa
1673600766760607744,adaderana,2023-06-27 07:54:51+00:00,https://t.co/wm1jjOOmG7
1673593947338285056,adaderana,2023-06-27 07:27:45+00:00,https://t.co/0jZ022aql6
1673590824742027266,adaderana,2023-06-27 07:15:21+00:00,https://t.co/WFEAteVuBr
1673590824742027266,adaderana,2023-06-27 07:15:21+00:00,https://t.co/aqkcMDf6VP
1673590525213933569,adaderana,2023-06-27 07:14:09+00:00,https://t.co/wbfs9HzzYX
1673588082107613185,adaderana,2023-06-27 07:04:27+00:00,https://t.co/822uwj4cKY
1673584443880247298,adaderana,2023-06-27 06:49:59+00:00,https://t.co/JglUrchC9C
1673580458083319808,adaderana,2023-06-27 06:34:09+00:00,https://t.co/28SR1802Q8
1673563750027108352,adaderana,2023-06-27 05:27:45+00:00,https://t.co/QW7bSUQ34a
1673563184009969665,adaderana,2023-06-27 05:25:31+00:00,https://t.co/B121YbpXn0
1673562751439106048,adaderana,2023-06-27 05:23:47+00:00,https://t.co/JglUrchC9C
1673555542852227073,adaderana,2023-06-27 04:55:09+00:00,https://t.co/5fVzDOWBgN
1673546716862197760,adaderana,2023-06-27 04:20:04+00:00,https://t.co/Hut1Vmyp02
1673540684387696640,adaderana,2023-06-27 03:56:06+00:00,https://t.co/It0SemIYK4
1673539558900895744,adaderana,2023-06-27 03:51:38+00:00,https://t.co/JglUrchC9C
1673512955714088961,adaderana,2023-06-27 02:05:55+00:00,https://t.co/JglUrchC9C
1673372696493670408,adaderana,2023-06-26 16:48:35+00:00,https://t.co/IYFHxmKS39
1673371994673364995,adaderana,2023-06-26 16:45:47+00:00,https://t.co/NiO4agezuP
1673371581156917250,adaderana,2023-06-26 16:44:09+00:00,https://t.co/IFoWrltAqN
1673370936504975361,adaderana,2023-06-26 16:41:35+00:00,https://t.co/fUM7qmt5Rr
1673329746439028736,adaderana,2023-06-26 13:57:55+00:00,https://t.co/JglUrch4k4
1673325348665151490,adaderana,2023-06-26 13:40:26+00:00,https://t.co/yjRhcHr3mE
1673322939209449474,adaderana,2023-06-26 13:30:52+00:00,https://t.co/8hvc8HmLQ1
1673321113982517252,adaderana,2023-06-26 13:23:37+00:00,https://t.co/ZoQgG820rU
1673321113982517252,adaderana,2023-06-26 13:23:37+00:00,https://t.co/AMnV8gDtfv
1673310386307883010,adaderana,2023-06-26 12:40:59+00:00,https://t.co/JglUrchC9C
1673308639845810178,adaderana,2023-06-26 12:34:02+00:00,https://t.co/JglUrchC9C
1673307034253668352,adaderana,2023-06-26 12:27:40+00:00,https://t.co/QBtkaPbHhK
1673295640380559360,adaderana,2023-06-26 11:42:23+00:00,https://t.co/owWJFE75kH
1673288745758359554,adaderana,2023-06-26 11:14:59+00:00,https://t.co/S3sicUjUTf
1673284179717509122,adaderana,2023-06-26 10:56:51+00:00,https://t.co/PSPQjzA9kA
1673283657937694720,adaderana,2023-06-26 10:54:46+00:00,https://t.co/H3pI6QbX8Q
1673283615059476486,adaderana,2023-06-26 10:54:36+00:00,https://t.co/JglUrchC9C
1673280589879734272,adaderana,2023-06-26 10:42:35+00:00,https://t.co/GTWHznWLmQ
1673278314885308418,adaderana,2023-06-26 10:33:32+00:00,https://t.co/JglUrchC9C
1673270470324498433,adaderana,2023-06-26 10:02:22+00:00,https://t.co/CS8j3ioc78
1673270092954517505,adaderana,2023-06-26 10:00:52+00:00,https://t.co/qQSaOTMmyX
1673269828268826624,adaderana,2023-06-26 09:59:49+00:00,https://t.co/jQWu8BCOTT
1673269494003687425,adaderana,2023-06-26 09:58:29+00:00,https://t.co/8lCTAU5ozn
1673268980058824705,adaderana,2023-06-26 09:56:27+00:00,https://t.co/9IRtCSqMOK
1673253566159507460,adaderana,2023-06-26 08:55:12+00:00,https://t.co/U18vgSWu3N
1673253109932384257,adaderana,2023-06-26 08:53:23+00:00,https://t.co/XJ1StiFrcf
1673246663014764547,adaderana,2023-06-26 08:27:46+00:00,https://t.co/JglUrchC9C
1673234537298493442,adaderana,2023-06-26 07:39:35+00:00,https://t.co/q6n2N75PII
1673230891739488256,adaderana,2023-06-26 07:25:06+00:00,https://t.co/0hQ7Pu2ETU
1673213118355480576,adaderana,2023-06-26 06:14:28+00:00,https://t.co/JglUrchC9C
1673213115218161664,adaderana,2023-06-26 06:14:28+00:00,https://t.co/JglUrchC9C
1673211438364520448,adaderana,2023-06-26 06:07:48+00:00,https://t.co/leBj5fZ20K
1673195231993266176,adaderana,2023-06-26 05:03:24+00:00,https://t.co/SfFDR9a86t
1673190875520794624,adaderana,2023-06-26 04:46:05+00:00,https://t.co/nYfw70WqdF
1673184410827644928,adaderana,2023-06-26 04:20:24+00:00,https://t.co/JglUrchC9C
1673169687633330176,adaderana,2023-06-26 03:21:54+00:00,https://t.co/WcKFjrLyjX
1673169045548421122,adaderana,2023-06-26 03:19:21+00:00,https://t.co/r3F797GhKf
1673013753544163329,adaderana,2023-06-25 17:02:16+00:00,https://t.co/1JrEkjW9jX
1673003398927458306,adaderana,2023-06-25 16:21:07+00:00,https://t.co/zSVg8GKFky
1673003177166217219,adaderana,2023-06-25 16:20:14+00:00,https://t.co/8Vt69l1xeW
1673002944826949632,adaderana,2023-06-25 16:19:19+00:00,https://t.co/wi0s1eyeDK
1673002313647104000,adaderana,2023-06-25 16:16:49+00:00,https://t.co/Z4AwkUoFOt
1673001787240923138,adaderana,2023-06-25 16:14:43+00:00,https://t.co/blHAP0idfE
1672989640725532672,adaderana,2023-06-25 15:26:27+00:00,https://t.co/GS8ENBiRCb
1672976243619418113,adaderana,2023-06-25 14:33:13+00:00,https://t.co/JglUrchC9C
1672972716213776384,adaderana,2023-06-25 14:19:12+00:00,https://t.co/T5GiJQFnPz
1672968872142557185,adaderana,2023-06-25 14:03:56+00:00,https://t.co/ItNvZr3nGZ
1672962408715878401,adaderana,2023-06-25 13:38:15+00:00,https://t.co/xyD5AXZ8li
1672961735286988800,adaderana,2023-06-25 13:35:34+00:00,https://t.co/JglUrchC9C
1672958578720645120,adaderana,2023-06-25 13:23:01+00:00,https://t.co/ETds1bJ6Lf
1672958578720645120,adaderana,2023-06-25 13:23:01+00:00,https://t.co/kN0MZXJWVR
1672947110730166272,adaderana,2023-06-25 12:37:27+00:00,https://t.co/7MfZEfYcbT
1672945076551700480,adaderana,2023-06-25 12:29:22+00:00,https://t.co/JglUrchC9C
1672940268729905156,adaderana,2023-06-25 12:10:16+00:00,https://t.co/zvPx5bU7jf
1672928486762196994,adaderana,2023-06-25 11:23:27+00:00,https://t.co/ctoDnjqgRB
1672920444679102464,adaderana,2023-06-25 10:51:30+00:00,https://t.co/Wc0WxK3Vmy
1672889969835143169,adaderana,2023-06-25 08:50:24+00:00,https://t.co/6oDGAIs7s3
1672873305269850115,adaderana,2023-06-25 07:44:11+00:00,https://t.co/0sHYHBzchE
1672863071616770049,adaderana,2023-06-25 07:03:31+00:00,https://t.co/Il7ZRuxFaH
1672861956926226432,adaderana,2023-06-25 06:59:05+00:00,https://t.co/JglUrchC9C
1672856432323043329,adaderana,2023-06-25 06:37:08+00:00,https://t.co/XBc7aCKD2h
1672849339352244224,adaderana,2023-06-25 06:08:57+00:00,https://t.co/t9yBykRGWV
1672825461141909504,adaderana,2023-06-25 04:34:04+00:00,https://t.co/HodNntfMYP
1672818311296438273,adaderana,2023-06-25 04:05:39+00:00,https://t.co/SIvVFyTRng
1672816789640675328,adaderana,2023-06-25 03:59:36+00:00,https://t.co/ZmPbO1wLR3
1672815570775842816,adaderana,2023-06-25 03:54:46+00:00,https://t.co/uvFDue0z6l
1672802932226678785,adaderana,2023-06-25 03:04:32+00:00,https://t.co/8dPxgRR6LY
1672773388618842112,adaderana,2023-06-25 01:07:09+00:00,https://t.co/6TgWYMBXz2
1672682542372372480,adaderana,2023-06-24 19:06:09+00:00,https://t.co/JglUrchC9C
1672604132568342528,adaderana,2023-06-24 13:54:35+00:00,https://t.co/F7c9koU2CQ
1672655597513375744,adaderana,2023-06-24 17:19:05+00:00,https://t.co/QKRugZV1g4
1672662776173690882,adaderana,2023-06-24 17:47:37+00:00,https://t.co/JglUrchC9C
1672601938599321607,adaderana,2023-06-24 13:45:52+00:00,https://t.co/k6BNVl0XJw
1672586508153376768,adaderana,2023-06-24 12:44:33+00:00,https://t.co/1K2uOwfQWm
1672560964535738372,adaderana,2023-06-24 11:03:03+00:00,https://t.co/XHNwExF8Bx
1672548857241128961,adaderana,2023-06-24 10:14:56+00:00,https://t.co/wCET8T2yZs
1672548780661436416,adaderana,2023-06-24 10:14:38+00:00,https://t.co/VQ1esBFpC8
1672548698834731008,adaderana,2023-06-24 10:14:18+00:00,https://t.co/rqZj8c4TwE
1672548613992448005,adaderana,2023-06-24 10:13:58+00:00,https://t.co/tArup1ErJC
1672546899948085250,adaderana,2023-06-24 10:07:10+00:00,https://t.co/BigjsxGWyI
1672545884167364609,adaderana,2023-06-24 10:03:07+00:00,https://t.co/lqiHwDcIZq
1672525344245415938,adaderana,2023-06-24 08:41:30+00:00,https://t.co/0l4P5bAlOa
1672503704426094593,adaderana,2023-06-24 07:15:31+00:00,https://t.co/JglUrch4k4
1672497614720319490,adaderana,2023-06-24 06:51:19+00:00,https://t.co/WdzoSUmGTC
1672496927714181120,adaderana,2023-06-24 06:48:35+00:00,https://t.co/3VeXygZdWn
1672446362955415555,adaderana,2023-06-24 03:27:40+00:00,https://t.co/bdjJ9yc3fW
1672444763864461312,adaderana,2023-06-24 03:21:18+00:00,https://t.co/Z7rLjWSJlx
1672338029816709122,adaderana,2023-06-23 20:17:11+00:00,https://t.co/oQiJnwXknd
1672338029816709122,adaderana,2023-06-23 20:17:11+00:00,https://t.co/tz9uoQfcPy
1672443704966283264,adaderana,2023-06-24 03:17:06+00:00,https://t.co/av7NOXc3we
1672444016456093696,adaderana,2023-06-24 03:18:20+00:00,https://t.co/JglUrch4k4
1672329272881717248,adaderana,2023-06-23 19:42:23+00:00,https://t.co/o1K616pyAE
1672298889540702209,adaderana,2023-06-23 17:41:39+00:00,https://t.co/Ry75yxdy04
1672278278265270272,adaderana,2023-06-23 16:19:45+00:00,https://t.co/o70FJDsID7
1672277576646291458,adaderana,2023-06-23 16:16:58+00:00,https://t.co/upAHyWkaFa
1672276829191966721,adaderana,2023-06-23 16:14:00+00:00,https://t.co/CW00a5VoeE
1672276285916336130,adaderana,2023-06-23 16:11:50+00:00,https://t.co/iqTcj3Q7Xm
1672258162181939200,adaderana,2023-06-23 14:59:49+00:00,https://t.co/JglUrchC9C
1672233089815261185,adaderana,2023-06-23 13:20:11+00:00,https://t.co/LWH56KpkhE
1672233089815261185,adaderana,2023-06-23 13:20:11+00:00,https://t.co/bkDxz8bg9t
1672232277898588160,adaderana,2023-06-23 13:16:58+00:00,https://t.co/iGTHQAE9BA
1672232277898588160,adaderana,2023-06-23 13:16:58+00:00,https://t.co/HlE2QMEvld
1672206034310508544,adaderana,2023-06-23 11:32:41+00:00,https://t.co/xtuDdKCNAI
1672199256973758468,adaderana,2023-06-23 11:05:45+00:00,https://t.co/ziX4negZ5s
1672198777170538496,adaderana,2023-06-23 11:03:51+00:00,https://t.co/Eml7O02cOK
1672197119845756928,adaderana,2023-06-23 10:57:15+00:00,https://t.co/KuCEV42sX8
1672177634363711488,adaderana,2023-06-23 09:39:50+00:00,https://t.co/SFUPviT3Fc
1672177152979095553,adaderana,2023-06-23 09:37:55+00:00,https://t.co/66fPD6hMdP
1672167358192840705,adaderana,2023-06-23 08:59:00+00:00,https://t.co/MfJiqN8Ob7
1672166433491386368,adaderana,2023-06-23 08:55:19+00:00,https://t.co/JglUrch4k4
1672165677648453632,adaderana,2023-06-23 08:52:19+00:00,https://t.co/jGJykd2zqD
1672137499169415168,adaderana,2023-06-23 07:00:21+00:00,https://t.co/JglUrchC9C
1672134995216056321,adaderana,2023-06-23 06:50:24+00:00,https://t.co/JglUrchC9C
1672130717126410242,adaderana,2023-06-23 06:33:24+00:00,https://t.co/JVBmLGknXV
1672125368222752768,adaderana,2023-06-23 06:12:09+00:00,https://t.co/DipYWHDwVb
1672123076639850498,adaderana,2023-06-23 06:03:02+00:00,https://t.co/JglUrchC9C
1672112223399862273,adaderana,2023-06-23 05:19:55+00:00,https://t.co/tO4eHJYV7V
1672105909919657984,adaderana,2023-06-23 04:54:49+00:00,https://t.co/ASNeFV92ap
1672093475855126530,adaderana,2023-06-23 04:05:25+00:00,https://t.co/hRc7enIuPh
1672084216182341633,adaderana,2023-06-23 03:28:37+00:00,https://t.co/a54X5DxMtV
1672081027169173506,adaderana,2023-06-23 03:15:57+00:00,https://t.co/JCicjQlbBh
1672077112734371840,adaderana,2023-06-23 03:00:24+00:00,https://t.co/rLThqB3TFB
1671965955721953280,adaderana,2023-06-22 19:38:42+00:00,https://t.co/JglUrchC9C
1671960443349245952,adaderana,2023-06-22 19:16:47+00:00,https://t.co/mKssEGSk3m
1671960443349245952,adaderana,2023-06-22 19:16:47+00:00,https://t.co/6mmfEvS9ys
1671959892343570432,adaderana,2023-06-22 19:14:36+00:00,https://t.co/gKbqtR26db
1671959892343570432,adaderana,2023-06-22 19:14:36+00:00,https://t.co/bNnqrwOZYC
1671959144603983872,adaderana,2023-06-22 19:11:38+00:00,https://t.co/ykluvOrvhB
1671959144603983872,adaderana,2023-06-22 19:11:38+00:00,https://t.co/wsPPctt7nz
1671956490008100889,adaderana,2023-06-22 19:01:05+00:00,https://t.co/FgGY2ukBNQ
1671956490008100889,adaderana,2023-06-22 19:01:05+00:00,https://t.co/08C9XY3ELg
1671920213753991170,adaderana,2023-06-22 16:36:56+00:00,https://t.co/JglUrchC9C
1671919193363472384,adaderana,2023-06-22 16:32:53+00:00,https://t.co/RXA5w77egb
1671918115272245248,adaderana,2023-06-22 16:28:36+00:00,https://t.co/5qSXsHXAoH
1671917810593693698,adaderana,2023-06-22 16:27:23+00:00,https://t.co/9EQENKSEqy
1671917512470953986,adaderana,2023-06-22 16:26:12+00:00,https://t.co/c22gv16WB1
1671917169670602758,adaderana,2023-06-22 16:24:50+00:00,https://t.co/s2jTJ54J8M
1671878453879279619,adaderana,2023-06-22 13:51:00+00:00,https://t.co/3ZmsPxxQ7P
1671877688137756673,adaderana,2023-06-22 13:47:57+00:00,https://t.co/i9VkJpJnpU
1671875860968902658,adaderana,2023-06-22 13:40:41+00:00,https://t.co/JglUrchC9C
1671871911490641920,adaderana,2023-06-22 13:25:00+00:00,https://t.co/fZDsWXUVRq
1671871911490641920,adaderana,2023-06-22 13:25:00+00:00,https://t.co/PEr01lMuXd
1671864763553312773,adaderana,2023-06-22 12:56:36+00:00,https://t.co/TFDvkRQZvU
1671850333516054530,adaderana,2023-06-22 11:59:15+00:00,https://t.co/poJ5G5CvoU
1671842881081081861,adaderana,2023-06-22 11:29:38+00:00,https://t.co/JglUrchC9C
1671833013771010048,adaderana,2023-06-22 10:50:26+00:00,https://t.co/xmGMGYYUIY
1671829930773032961,adaderana,2023-06-22 10:38:11+00:00,https://t.co/JrwiatbbJ7
1671824248510242817,adaderana,2023-06-22 10:15:36+00:00,https://t.co/VMAf8vorB0
1671803152989921280,adaderana,2023-06-22 08:51:46+00:00,https://t.co/nvcjqQ2gve
1671802923028709376,adaderana,2023-06-22 08:50:52+00:00,https://t.co/oDWafOl1qv
